Subject,Trial,DBS,Interference,Accuracy,RT
9,98,0,0,1,1.178932209
9,99,0,1,1,1.269261598
9,100,0,1,1,1.101433997
9,101,0,0,1,0.923862825
9,102,0,0,1,0.704197324
9,103,0,1,1,1.418878452
9,104,0,0,-1,-1.0
9,105,0,1,1,0.8682938379999999
9,106,0,0,1,1.3615072869999998
9,107,0,0,1,0.657927583
9,108,0,1,1,1.106111926
9,109,0,0,1,0.73526711
9,110,0,1,-1,-1.0
9,111,0,0,1,0.905057256
9,112,0,0,1,0.761619425
9,113,0,1,0,1.176121067
9,114,0,1,1,1.430257713
9,115,0,0,1,0.87196446
9,116,0,1,1,1.024350607
9,117,0,0,1,0.73875052
9,118,0,1,1,0.939750107
9,119,0,0,1,0.680438888
9,120,0,1,1,1.293183156
9,121,0,0,1,1.13918733
9,122,0,1,1,1.272253389
9,123,0,0,1,0.762552096
9,124,0,1,-1,-1.0
9,125,0,0,1,1.300467639
9,126,0,1,1,1.44075546
9,127,0,0,1,0.687722443
9,128,0,0,1,0.6816227490000001
9,129,0,1,0,1.213000436
9,130,0,0,1,0.906316305
9,131,0,1,-1,-1.0
9,132,0,0,1,0.720030545
9,133,0,1,-1,-1.0
9,134,0,0,1,0.814941912
9,135,0,0,1,0.577363891
9,136,0,1,1,1.020093871
9,137,0,1,1,0.79214349
9,138,0,0,1,0.667223352
9,139,0,1,-1,-1.0
9,140,0,0,1,0.652502615
9,141,0,0,1,0.665342595
9,142,0,1,1,1.036215035
9,143,0,1,1,1.243381572
9,144,0,0,1,0.716889628
9,1,1,0,1,1.15389484
9,2,1,1,1,0.957543398
9,3,1,0,1,0.55397394
9,4,1,0,1,0.629278971
9,5,1,1,1,1.14074088
9,6,1,0,1,0.538044464
9,7,1,0,1,0.6222508720000001
9,8,1,1,1,1.427775881
9,9,1,1,1,0.818163938
9,10,1,0,1,0.7570394559999999
9,11,1,0,1,0.602486869
9,12,1,1,1,0.884335326
9,13,1,1,1,1.004335216
9,14,1,0,1,0.64463141
9,15,1,0,1,0.538187029
9,16,1,1,-1,-1.0
9,17,1,0,1,0.610466327
9,18,1,1,1,1.214301586
9,19,1,0,1,0.784106627
9,20,1,0,1,0.881342197
9,21,1,1,1,0.834662627
9,22,1,0,1,0.573967595
9,23,1,1,1,0.7273160120000001
9,24,1,0,1,0.645282512
9,25,1,0,1,0.5616241129999999
9,26,1,1,1,0.632288828
9,27,1,0,1,0.555408821
9,28,1,1,1,1.456823275
9,29,1,0,1,0.8011779259999999
9,30,1,0,1,0.55809369
9,31,1,1,1,0.768232377
9,32,1,0,1,0.652757415
9,33,1,1,1,1.31084698
9,34,1,1,1,1.473906909
9,35,1,0,1,0.681537155
9,36,1,1,1,1.109603883
9,37,1,0,1,0.5316658160000001
9,38,1,1,1,0.777233788
9,39,1,0,1,0.588336833
9,40,1,0,1,0.527156914
9,41,1,1,1,0.86336362
9,42,1,0,1,0.619591498
9,43,1,0,1,0.6028283879999999
9,44,1,1,1,0.818357378
9,45,1,1,1,1.208262875
9,46,1,0,1,0.611480493
9,47,1,1,1,0.92326558
9,48,1,1,1,1.088302156
9,49,1,0,1,0.6516668529999999
9,50,1,1,1,0.6580519220000001
9,51,1,0,1,0.774800928
9,52,1,1,1,1.054232604
9,53,1,0,1,0.758947811
9,54,1,1,1,0.979324363
9,55,1,0,1,0.594757374
9,56,1,1,1,0.7016776840000001
9,57,1,1,1,0.659454358
9,58,1,0,1,0.584517461
9,59,1,1,1,0.848003352
9,60,1,1,-1,-1.0
9,61,1,0,1,0.82924912
9,62,1,1,1,1.284020531
9,63,1,1,1,0.6785032320000001
9,64,1,0,1,0.546327616
9,65,1,1,1,0.6510572410000001
9,66,1,1,1,0.731093461
9,67,1,0,1,0.540636219
9,68,1,1,1,0.584024989
9,69,1,1,0,0.638257174
9,70,1,0,1,0.722821961
9,71,1,1,1,0.8990920990000001
9,72,1,0,1,0.765889033
9,73,1,0,1,0.598020023
9,74,1,1,1,1.358083612
9,75,1,0,1,0.6929945909999999
9,76,1,0,1,0.68541785
9,77,1,1,1,0.902968794
9,78,1,0,1,0.631179577
9,79,1,0,1,0.575276253
9,80,1,1,1,0.943615582
9,81,1,1,1,1.151597619
9,82,1,0,1,0.63955515
9,83,1,0,1,0.7215183190000001
9,84,1,1,1,0.6260162420000001
9,85,1,0,1,0.50967467
9,86,1,0,1,0.511771847
9,87,1,1,1,0.8153422029999999
9,88,1,0,1,0.529059892
9,89,1,1,1,0.643334552
9,90,1,0,1,0.517313712
9,91,1,1,1,0.5800267139999999
9,92,1,0,1,0.547461571
9,93,1,1,1,0.951034278
9,94,1,0,1,0.559021814
9,95,1,0,1,0.6139523920000001
9,96,1,1,1,0.7734462040000001
9,97,1,0,1,0.567962128
9,98,1,1,1,0.944283064
9,99,1,1,1,0.773794306
9,100,1,0,1,0.644264109
9,101,1,1,1,0.905895252
9,102,1,0,1,0.6020060970000001
9,103,1,1,-1,-1.0
9,104,1,0,1,0.752815262
9,105,1,1,1,0.8027406309999999
9,106,1,1,1,0.778677465
9,107,1,0,1,0.570266892
9,108,1,0,1,0.571314129
9,109,1,1,1,1.113283086
9,110,1,0,1,0.561666488
9,111,1,1,1,0.8415529820000001
9,112,1,0,1,0.521331738
9,113,1,0,1,0.538020485
9,114,1,1,1,1.138837739
9,115,1,0,1,0.62067183
9,116,1,0,1,0.663437744
9,117,1,1,1,0.6159948239999999
9,118,1,0,1,0.532425027
9,119,1,1,1,0.772437178
9,120,1,0,1,0.6757221859999999
9,121,1,1,1,0.985627066
9,122,1,0,1,0.561862451
9,123,1,1,1,0.8366749259999999
9,124,1,0,1,0.668315866
9,125,1,1,1,0.959184368
9,126,1,1,1,0.88749354
9,127,1,0,1,0.523388441
9,128,1,1,1,0.8034595379999999
9,129,1,1,1,0.8340770590000001
9,130,1,0,1,0.601983657
9,131,1,1,1,1.158066152
9,132,1,0,1,0.584616083
9,133,1,1,1,0.75569966
9,134,1,1,1,0.758408924
9,135,1,0,1,0.582055853
9,136,1,1,1,0.8968990609999999
9,137,1,0,1,0.508552539
9,138,1,1,1,0.6857842740000001
9,139,1,1,1,0.802436087
9,140,1,0,1,0.51541669
9,141,1,1,1,0.721394138
9,142,1,1,1,1.077100319
9,143,1,0,1,0.597844491
9,144,1,1,1,0.96446142
10,1,0,0,1,0.7572000000000001
10,2,0,1,1,1.4590999999999994
10,3,0,0,1,0.6423000000000023
10,4,0,0,1,0.8914999999999971
10,5,0,1,0,0.8904999999999959
10,6,0,0,1,0.6859999999999999
10,7,0,0,1,0.6691999999999965
10,8,0,1,1,1.4334999999999951
10,9,0,1,1,0.8979999999999961
10,10,0,0,1,0.6152000000000015
10,11,0,0,1,0.9253999999999962
10,12,0,1,1,1.4709000000000003
10,13,0,1,1,1.1223000000000098
10,14,0,0,1,0.6994000000000113
10,15,0,0,1,0.7440999999999889
10,16,0,1,1,1.1026000000000096
10,17,0,0,1,0.6020000000000039
10,18,0,1,0,0.9292999999999978
10,19,0,0,1,0.7089999999999748
10,20,0,0,1,0.8488000000000113
10,21,0,1,1,1.3618999999999917
10,22,0,0,1,0.5605000000000189
10,23,0,1,1,0.9496000000000038
10,24,0,0,1,0.6973000000000127
10,25,0,0,1,0.5707999999999913
10,26,0,1,1,1.1170999999999935
10,27,0,0,1,0.6311000000000035
10,28,0,1,1,1.4742999999999995
10,29,0,0,1,0.7512999999999863
10,30,0,0,1,0.6548999999999978
10,31,0,1,1,1.4036999999999864
10,32,0,0,1,0.9303999999999916
10,33,0,1,1,1.054000000000002
10,34,0,1,1,1.084800000000001
10,35,0,0,1,0.6767999999999859
10,36,0,1,1,1.2228000000000063
10,37,0,0,1,0.7370999999999981
10,38,0,1,1,1.0801000000000158
10,39,0,0,1,0.7977000000000203
10,40,0,0,1,0.8281000000000063
10,41,0,1,1,1.3740000000000236
10,42,0,0,1,0.8224999999999909
10,43,0,0,1,0.6961000000000013
10,44,0,1,1,0.8041999999999803
10,45,0,1,1,1.0536000000000172
10,46,0,0,1,0.6770999999999958
10,47,0,1,1,0.9884000000000128
10,48,0,1,1,0.9566000000000372
10,49,0,0,1,0.7838999999999601
10,50,0,1,1,1.1258000000000266
10,51,0,0,1,0.6253000000000384
10,52,0,1,1,1.1246000000000436
10,53,0,0,1,0.8575999999999908
10,54,0,1,1,1.1850999999999772
10,55,0,0,1,0.793899999999951
10,56,0,1,1,1.2459000000000058
10,57,0,1,1,0.97909999999996
10,58,0,0,1,0.8217000000000212
10,59,0,1,1,1.6016999999999941
10,60,0,1,1,1.0184000000000424
10,61,0,0,1,0.8290000000000077
10,62,0,1,1,0.9680999999999926
10,63,0,1,1,1.0440000000000396
10,64,0,0,1,0.6830999999999676
10,65,0,1,1,1.0561999999999898
10,66,0,1,1,0.8837999999999511
10,67,0,0,1,0.7730999999999995
10,68,0,1,1,1.0373000000000159
10,69,0,1,1,0.9898999999999774
10,70,0,0,-1,-1.0
10,71,0,1,1,1.3278000000000247
10,72,0,0,1,1.0260000000000105
10,73,0,0,1,1.681099999999958
10,74,0,1,1,1.660600000000045
10,75,0,0,-1,-1.0
10,76,0,0,1,1.4640999999999167
10,77,0,1,0,1.0995000000000346
10,78,0,0,1,2.1288000000000693
10,79,0,0,1,0.7490000000000236
10,80,0,1,1,0.9189999999999828
10,81,0,1,1,1.1517999999999802
10,82,0,0,1,0.8057999999999765
10,83,0,0,1,0.8831000000000131
10,84,0,1,1,0.9589999999999465
10,85,0,0,1,0.7084999999999582
10,86,0,0,1,1.1450999999999567
10,87,0,1,1,1.0498000000000047
10,88,0,0,1,0.6106999999999516
10,89,0,1,1,0.9845000000000256
10,90,0,0,1,0.6230000000000473
10,91,0,1,1,1.0596000000000458
10,92,0,0,1,0.8393999999999551
10,93,0,1,1,1.9319000000000413
10,94,0,0,1,1.0108000000000177
10,95,0,0,1,1.0039000000000442
10,96,0,1,1,1.4868000000000166
10,97,0,0,1,0.6540999999999713
10,98,0,1,1,1.2930999999999813
10,99,0,1,1,1.2141000000000304
10,100,0,0,1,0.7448000000000548
10,101,0,1,1,1.2280999999999267
10,102,0,0,1,0.8211999999999762
10,103,0,1,1,1.1634999999999989
10,104,0,0,1,0.6942000000000235
10,105,0,1,1,0.8499000000000478
10,106,0,1,1,1.1452000000000453
10,107,0,0,1,0.7218000000000302
10,108,0,0,1,1.3453000000000657
10,109,0,1,-1,-1.0
10,110,0,0,1,1.1173000000000002
10,111,0,1,1,1.1616000000000213
10,112,0,0,1,1.3632999999999809
10,113,0,0,-1,-1.0
10,114,0,1,1,1.2279999999999518
10,115,0,0,1,0.7431000000000267
10,116,0,0,1,0.7522999999999911
10,117,0,1,0,1.2092000000000098
10,118,0,0,1,0.801499999999919
10,119,0,1,1,1.4395000000000664
10,120,0,0,1,0.7162000000000717
10,121,0,1,1,1.0892999999999802
10,122,0,0,1,0.8221999999999525
10,123,0,1,1,1.133799999999951
10,124,0,0,1,0.9756999999999608
10,125,0,1,1,1.0681999999999334
10,126,0,1,1,1.0049000000000206
10,127,0,0,1,0.6752000000000179
10,128,0,1,1,1.0641999999999143
10,129,0,1,1,1.2356999999999516
10,130,0,0,1,0.6094999999999118
10,131,0,1,1,1.0925000000000864
10,132,0,0,1,0.7320000000000846
10,133,0,1,1,0.8550999999999931
10,134,0,1,1,0.8387000000000171
10,135,0,0,1,0.8378000000000156
10,136,0,1,1,1.1183999999999514
10,137,0,0,1,2.1491999999999507
10,138,0,1,1,1.3632999999999809
10,139,0,1,1,0.9520999999999732
10,140,0,0,1,1.0760000000000218
10,141,0,1,1,1.0910000000000082
10,142,0,1,-1,-1.0
10,143,0,0,1,0.9127999999999474
10,144,0,1,0,1.6308999999999967
10,1,1,1,0,0.9825
10,2,1,1,1,1.2280999999999995
10,3,1,0,1,0.7911999999999999
10,4,1,1,1,1.0242000000000004
10,5,1,1,0,1.3488000000000009
10,6,1,0,1,0.7686999999999955
10,7,1,1,1,1.1884000000000017
10,8,1,0,1,0.8588000000000022
10,9,1,1,1,0.8267000000000024
10,10,1,0,1,0.7792999999999992
10,11,1,1,1,1.1214999999999975
10,12,1,1,1,0.8241000000000014
10,13,1,0,1,0.698599999999999
10,14,1,1,1,0.89909999999999
10,15,1,0,1,0.8191999999999949
10,16,1,0,1,0.6619999999999919
10,17,1,1,1,0.9581000000000016
10,18,1,1,0,0.9877999999999928
10,19,1,0,1,0.7206999999999937
10,20,1,1,1,1.1732999999999976
10,21,1,1,1,1.1884000000000017
10,22,1,0,1,0.7494000000000085
10,23,1,1,1,0.7627999999999986
10,24,1,0,1,0.5894999999999868
10,25,1,1,1,0.8545000000000016
10,26,1,0,1,0.5874000000000024
10,27,1,1,1,1.070900000000023
10,28,1,1,1,0.9454000000000063
10,29,1,0,1,0.6788999999999987
10,30,1,1,1,0.8814999999999884
10,31,1,0,1,0.6296000000000106
10,32,1,1,1,0.8475999999999999
10,33,1,0,1,0.752600000000001
10,34,1,0,1,0.6891999999999996
10,35,1,1,0,1.3912000000000262
10,36,1,0,1,0.6212999999999909
10,37,1,1,0,0.932299999999998
10,38,1,1,1,0.8365999999999758
10,39,1,0,1,0.7102000000000146
10,40,1,1,1,1.0687000000000353
10,41,1,0,1,0.5980999999999881
10,42,1,1,1,0.970799999999997
10,43,1,1,1,0.8137000000000398
10,44,1,0,1,0.5937000000000126
10,45,1,1,1,0.7644999999999982
10,46,1,1,1,0.9972999999999956
10,47,1,0,1,0.7149000000000001
10,48,1,1,1,1.275100000000009
10,49,1,0,1,0.8204999999999814
10,50,1,1,1,0.8668999999999869
10,51,1,0,1,0.5683999999999969
10,52,1,1,1,1.0973999999999933
10,53,1,1,1,1.3937999999999988
10,54,1,0,1,0.6082999999999856
10,55,1,1,1,0.9663999999999646
10,56,1,1,1,0.8857000000000426
10,57,1,0,1,1.0880000000000225
10,58,1,0,1,0.7275000000000205
10,59,1,1,1,1.429399999999987
10,60,1,1,1,0.9716999999999985
10,61,1,0,1,0.6736999999999966
10,62,1,0,1,0.6408999999999878
10,63,1,1,1,1.2966000000000122
10,64,1,0,1,0.904799999999966
10,65,1,1,1,1.5283000000000015
10,66,1,0,1,0.6324999999999932
10,67,1,1,0,0.7714999999999463
10,68,1,0,1,0.5831000000000017
10,69,1,1,1,0.7687999999999988
10,70,1,0,1,0.6568000000000325
10,71,1,1,1,0.8593999999999937
10,72,1,0,1,0.7026999999999929
10,73,1,1,1,1.170500000000004
10,74,1,0,1,0.5750999999999635
10,75,1,1,1,0.8865999999999872
10,76,1,0,1,0.5257000000000289
10,77,1,0,1,0.6963999999999828
10,78,1,1,1,0.8354999999999677
10,79,1,1,1,0.8344000000000733
10,80,1,0,1,0.6922000000000708
10,81,1,0,1,0.566599999999994
10,82,1,1,0,0.8455999999999904
10,83,1,0,1,0.688799999999901
10,84,1,0,1,0.6258000000000266
10,85,1,1,1,1.0154999999999743
10,86,1,0,1,0.7317000000000462
10,87,1,1,1,1.0737000000000307
10,88,1,0,1,0.6816999999999781
10,89,1,0,1,0.6328000000000884
10,90,1,1,1,0.7708999999999833
10,91,1,0,1,0.5043999999999187
10,92,1,0,1,0.5975999999999431
10,93,1,1,1,0.9554999999999154
10,94,1,0,1,0.5638999999999896
10,95,1,0,1,0.4692999999999756
10,96,1,1,1,1.030699999999911
10,97,1,0,1,0.4519000000000233
10,98,1,0,1,0.7156999999999698
10,99,1,1,1,0.8541000000000167
10,100,1,1,0,0.9161000000000286
10,101,1,0,1,0.6177000000000135
10,102,1,0,1,0.5997999999999593
10,103,1,1,1,1.1137999999999693
10,104,1,0,1,0.5821000000000822
10,105,1,1,1,0.8606999999999516
10,106,1,0,1,0.6877999999999247
10,107,1,0,1,0.6243999999999232
10,108,1,1,0,1.2636999999999716
10,109,1,0,1,0.6692000000000462
10,110,1,1,1,0.8494000000000597
10,111,1,0,1,0.6966999999999643
10,112,1,0,1,0.6020999999999503
10,113,1,1,1,1.0855999999999997
10,114,1,1,1,0.8815999999999349
10,115,1,0,1,0.5675999999999704
10,116,1,1,0,0.9406000000000176
10,117,1,0,1,0.7051000000000158
10,118,1,1,1,1.1724000000000387
10,119,1,0,1,0.6875
10,120,1,1,1,0.9209000000000742
10,121,1,0,1,0.6225000000000591
10,122,1,1,1,0.9179000000000316
10,123,1,0,1,0.5876000000000658
10,124,1,1,1,1.0086000000000013
10,125,1,0,1,0.6947000000000116
10,126,1,1,1,0.9126999999999724
10,127,1,0,1,0.6147000000000844
10,128,1,0,1,0.6596999999999298
10,129,1,1,1,0.845899999999915
10,130,1,0,1,0.8298999999999523
10,131,1,1,1,1.3129999999999882
10,132,1,0,1,0.7144000000000688
10,133,1,1,1,0.8075999999999794
10,134,1,0,1,0.6508000000000038
10,135,1,0,1,0.7266999999999371
10,136,1,1,1,1.3660999999999603
10,137,1,1,1,0.9858000000000402
10,138,1,0,1,0.7195000000000391
10,139,1,1,1,0.8280000000000882
10,140,1,0,1,0.8577000000000226
10,141,1,0,1,0.5905999999999949
10,142,1,1,1,1.0115999999999303
10,143,1,1,1,1.4010000000000673
10,144,1,0,1,0.5523000000000593
11,1,0,0,1,0.9195040093
11,2,0,1,1,1.112802872
11,3,0,0,1,0.6607717772
11,4,0,0,1,0.692918092
11,5,0,1,1,0.833056015
11,6,0,0,1,0.541271898
11,7,0,0,1,0.515805871
11,8,0,1,1,1.282072776
11,9,0,1,1,0.7189822090000001
11,10,0,0,1,0.457573509
11,11,0,0,1,0.471916621
11,12,0,1,1,0.946108792
11,13,0,1,1,0.7648080540000001
11,14,0,0,1,0.901626385
11,15,0,0,1,0.499793016
11,16,0,1,1,0.694526394
11,17,0,0,1,0.468736511
11,18,0,1,1,0.907285284
11,19,0,0,1,0.481790851
11,20,0,0,1,0.6149589089999999
11,21,0,1,1,0.5986048279999999
11,22,0,0,1,0.540795211
11,23,0,1,1,0.664275018
11,24,0,0,1,0.656907884
11,25,0,0,1,0.567445132
11,26,0,1,1,0.634274701
11,27,0,0,1,0.45748185
11,28,0,1,1,0.669022521
11,29,0,0,1,0.439356326
11,30,0,0,1,0.461623641
11,31,0,1,1,1.106788157
11,32,0,0,1,0.553415421
11,33,0,1,1,0.629506738
11,34,0,1,1,0.781157478
11,35,0,0,1,0.473538922
11,36,0,1,1,0.702813499
11,37,0,0,1,0.5568606429999999
11,38,0,1,1,1.050242291
11,39,0,0,1,0.698991267
11,40,0,0,1,0.5474121710000001
11,41,0,1,1,0.648042511
11,42,0,0,1,0.557297304
11,43,0,0,1,0.467943536
11,44,0,1,1,0.651781539
11,45,0,1,1,0.8909272020000001
11,46,0,0,1,0.538633181
11,47,0,1,1,0.995062336
11,48,0,1,1,0.921163466
11,49,0,0,1,0.526978088
11,50,0,1,1,0.757939145
11,51,0,0,1,0.504666032
11,52,0,1,1,0.84546845
11,53,0,0,1,0.549018047
11,54,0,1,1,0.877116125
11,55,0,0,1,0.52251077
11,56,0,1,1,0.8813248990000001
11,57,0,1,1,0.738954895
11,58,0,0,1,0.531203577
11,59,0,1,1,0.745301662
11,60,0,1,1,0.8393056740000001
11,61,0,0,1,0.463800421
11,62,0,1,1,0.724444854
11,63,0,1,1,0.707032497
11,64,0,0,1,0.528823791
11,65,0,1,1,0.709838593
11,66,0,1,1,0.569675093
11,67,0,0,1,0.614640646
11,68,0,1,1,0.640913765
11,69,0,1,1,0.8183311670000001
11,70,0,0,1,0.617924641
11,71,0,1,1,0.60791813
11,72,0,0,1,0.48325578
11,73,0,0,1,0.487867417
11,74,0,1,1,0.968905402
11,75,0,0,1,0.480464254
11,76,0,0,1,0.456649409
11,77,0,1,1,0.79128767
11,78,0,0,1,0.449761324
11,79,0,0,1,0.569330387
11,80,0,1,1,0.626036603
11,81,0,1,1,0.763599593
11,82,0,0,1,0.534844392
11,83,0,0,1,0.747175305
11,84,0,1,1,0.8086642890000001
11,85,0,0,1,0.493983789
11,86,0,0,1,0.492866678
11,87,0,1,1,0.690827759
11,88,0,0,1,0.45654996
11,89,0,1,1,0.729767304
11,90,0,0,1,0.537504034
11,91,0,1,1,0.6483484979999999
11,92,0,0,1,0.45229271
11,93,0,1,1,0.8675931170000001
11,94,0,0,1,0.536040965
11,95,0,0,1,0.8755946240000001
11,96,0,1,1,1.123032324
11,97,0,0,1,0.487680696
11,98,0,1,-1,-1.0
11,99,0,1,1,0.652265882
11,100,0,0,1,0.588597558
11,101,0,1,1,0.699923886
11,102,0,0,1,0.59158709
11,103,0,1,1,0.844268951
11,104,0,0,1,0.498137789
11,105,0,1,1,0.633713886
11,106,0,1,1,0.884345362
11,107,0,0,1,0.472038345
11,108,0,0,1,0.486271403
11,109,0,1,1,0.774582925
11,110,0,0,1,0.48624841
11,111,0,1,1,0.756265208
11,112,0,0,1,0.474687056
11,113,0,0,1,0.433363462
11,114,0,1,1,0.621053296
11,115,0,0,1,0.49754807
11,116,0,0,1,0.579127844
11,117,0,1,1,0.76009146
11,118,0,0,1,0.44062323
11,119,0,1,1,0.656618249
11,120,0,0,1,0.431460741
11,121,0,1,1,0.706479875
11,122,0,0,1,0.498280098
11,123,0,1,1,0.8211308390000001
11,124,0,0,1,0.599785359
11,125,0,1,1,0.649361258
11,126,0,1,1,0.774219019
11,127,0,0,1,0.591940564
11,128,0,1,1,1.3856663269999998
11,129,0,1,1,1.225594598
11,130,0,0,1,0.6732955909999999
11,131,0,1,1,0.6854244909999999
11,132,0,0,1,0.524518197
11,133,0,1,1,0.6322607720000001
11,134,0,1,1,0.521307811
11,135,0,0,1,0.523675866
11,136,0,1,1,0.601961668
11,137,0,0,1,0.695343987
11,138,0,1,1,0.98341281
11,139,0,1,1,0.7626846620000001
11,140,0,0,1,0.5702303710000001
11,141,0,1,1,0.84789895
11,142,0,1,1,0.792751504
11,143,0,0,1,0.659301566
11,144,0,1,1,0.863620979
11,1,1,1,1,0.8901313756
11,2,1,1,1,0.787015338
11,3,1,0,1,0.604082762
11,4,1,1,1,1.0305934209999998
11,5,1,1,1,0.6902645059999999
11,6,1,0,1,0.652972743
11,7,1,1,1,0.713796092
11,8,1,0,1,0.729641744
11,9,1,1,1,0.7035676670000001
11,10,1,0,1,0.529197563
11,11,1,1,1,0.940187813
11,12,1,1,1,0.676438746
11,13,1,0,1,0.732016892
11,14,1,1,1,0.751325122
11,15,1,0,1,0.6197332839999999
11,16,1,0,1,0.529617318
11,17,1,1,1,0.698389335
11,18,1,1,1,1.176352921
11,19,1,0,1,0.71075898
11,20,1,1,1,0.714230404
11,21,1,1,1,0.742360323
11,22,1,0,1,0.54832292
11,23,1,1,1,0.875906608
11,24,1,0,1,0.577493526
11,25,1,1,1,0.721834298
11,26,1,0,1,0.559514363
11,27,1,1,1,0.810973893
11,28,1,1,1,0.870514536
11,29,1,0,1,0.739771345
11,30,1,1,1,0.678466572
11,31,1,0,1,0.571141707
11,32,1,1,1,0.825139909
11,33,1,0,1,0.6653685570000001
11,34,1,0,1,0.785083007
11,35,1,1,1,0.962144907
11,36,1,0,1,0.608095562
11,37,1,1,1,0.7870036
11,38,1,1,1,1.111718223
11,39,1,0,1,0.552582531
11,40,1,1,1,0.6383728
11,41,1,0,1,0.524868869
11,42,1,1,1,1.071961735
11,43,1,1,1,0.782453707
11,44,1,0,1,0.585420438
11,45,1,1,1,0.87817572
11,46,1,1,1,0.741525102
11,47,1,0,1,0.551549937
11,48,1,1,1,0.63724482
11,49,1,0,1,0.504802639
11,50,1,1,1,0.754386546
11,51,1,0,1,0.540987411
11,52,1,1,1,0.958512114
11,53,1,1,1,0.8601129240000001
11,54,1,0,1,0.512505416
11,55,1,1,1,0.8166969820000001
11,56,1,1,1,0.641417314
11,57,1,0,1,0.5087197139999999
11,58,1,0,1,0.485674655
11,59,1,1,1,0.7310388309999999
11,60,1,1,1,0.561651268
11,61,1,0,1,0.539253103
11,62,1,0,1,0.52832461
11,63,1,1,1,0.589400536
11,64,1,0,1,0.514135068
11,65,1,1,1,0.7923813390000001
11,66,1,0,1,0.497417584
11,67,1,1,1,0.7743011870000001
11,68,1,0,1,0.518097891
11,69,1,1,1,0.701270015
11,70,1,0,1,0.544177741
11,71,1,1,1,0.640131184
11,72,1,0,1,0.500102279
11,73,1,1,1,0.779485401
11,74,1,0,1,0.518694607
11,75,1,1,1,0.764785158
11,76,1,0,1,0.459868552
11,77,1,0,1,0.475522384
11,78,1,1,1,0.606247372
11,79,1,1,1,0.900363389
11,80,1,0,1,0.544316801
11,81,1,0,1,0.503036588
11,82,1,1,1,0.87304712
11,83,1,0,1,0.537422456
11,84,1,0,1,0.462945205
11,85,1,1,1,0.65615165
11,86,1,0,1,0.473204303
11,87,1,1,1,0.7376514120000001
11,88,1,0,1,0.464497575
11,89,1,0,1,0.471471289
11,90,1,1,1,0.5984610370000001
11,91,1,0,1,0.476728859
11,92,1,0,1,0.516353115
11,93,1,1,1,0.905032115
11,94,1,0,1,0.457682176
11,95,1,0,1,0.398594315
11,96,1,1,1,0.75143583
11,97,1,0,1,0.433146424
11,98,1,0,1,0.41979277
11,99,1,1,1,0.6755454359999999
11,100,1,1,1,0.722541138
11,101,1,0,1,0.8674720220000001
11,102,1,0,1,0.595064603
11,103,1,1,1,0.650614978
11,104,1,0,1,0.456440336
11,105,1,1,1,0.66421005
11,106,1,0,1,0.5334980429999999
11,107,1,0,1,0.478175431
11,108,1,1,1,0.704162669
11,109,1,0,1,0.5182300470000001
11,110,1,1,1,0.631860355
11,111,1,0,1,0.487169314
11,112,1,0,1,0.468306559
11,113,1,1,1,0.750346202
11,114,1,1,1,0.8635392129999999
11,115,1,0,1,0.523620688
11,116,1,1,1,0.7828195520000001
11,117,1,0,1,0.482946952
11,118,1,1,1,0.622192459
11,119,1,0,1,0.52810599
11,120,1,1,1,0.651503298
11,121,1,0,1,0.461948484
11,122,1,1,1,0.6866760040000001
11,123,1,0,1,0.463500405
11,124,1,1,1,0.691895185
11,125,1,0,1,0.498176095
11,126,1,1,1,0.563947864
11,127,1,0,1,0.573638367
11,128,1,0,1,0.479241524
11,129,1,1,1,0.973813041
11,130,1,0,1,0.650435058
11,131,1,1,1,0.7517342159999999
11,132,1,0,1,0.7260273829999999
11,133,1,1,1,1.027873553
11,134,1,0,1,0.535478562
11,135,1,0,1,0.710491122
11,136,1,1,1,1.123058109
11,137,1,1,1,0.632970476
11,138,1,0,1,0.569564494
11,139,1,1,1,0.571851522
11,140,1,0,1,0.52371229
11,141,1,0,1,0.46289871
11,142,1,1,1,0.7075130709999999
11,143,1,1,1,0.97509635
11,144,1,0,1,0.55352476
12,1,0,0,1,0.656156533
12,2,0,1,1,0.859634063
12,3,0,0,1,0.51710126
12,4,0,0,1,0.6090795960000001
12,5,0,1,1,0.955367471
12,6,0,0,1,0.600813759
12,7,0,0,1,0.586436586
12,8,0,1,1,1.072139235
12,9,0,1,1,0.817046398
12,10,0,0,1,0.555975761
12,11,0,0,1,0.59444094
12,12,0,1,1,1.262307412
12,13,0,1,1,0.8416025429999999
12,14,0,0,1,0.631831514
12,15,0,0,1,0.5697689570000001
12,16,0,1,0,0.659263371
12,17,0,0,1,0.564211069
12,18,0,1,1,0.973944972
12,19,0,0,1,0.597563851
12,20,0,0,1,0.543295692
12,21,0,1,1,0.79474399
12,22,0,0,1,0.509477912
12,23,0,1,1,0.8009488109999999
12,24,0,0,1,0.7486848629999999
12,25,0,0,1,0.4888970620000001
12,26,0,1,1,0.683888844
12,27,0,0,1,0.5713654579999999
12,28,0,1,1,0.785206889
12,29,0,0,1,0.566899638
12,30,0,0,1,0.578405097
12,31,0,1,1,0.891845392
12,32,0,0,1,0.597875047
12,33,0,1,1,0.8199323690000001
12,34,0,1,1,0.7967896459999999
12,35,0,0,1,0.556436676
12,36,0,1,1,0.7828621240000001
12,37,0,0,1,0.586754935
12,38,0,1,1,0.975823048
